Time,Channel A,Channel B
1.820000000,639463.337465843,2004.454107261
1.825000000,635313.063978895,1985.766112516
1.830000000,629813.465379184,1992.076466830
1.835000000,626195.468241920,1982.267009218
1.840000000,624908.481629870,1962.813424756
1.845000000,621571.426962139,1949.790133035
1.850000000,617198.621773388,1949.447952808
1.855000000,614543.678056921,1938.057442523
1.860000000,613386.626144140,1919.357304962
1.865000000,608677.523337483,1927.561808062
1.870000000,601946.547716779,1906.564669544
1.875000000,601248.123868030,1892.858914020
1.880000000,600977.065511155,1882.908629992
1.885000000,596934.016748699,1864.837624319
1.890000000,597567.680415373,1867.309718893
1.895000000,589013.391359369,1854.070062289
1.900000000,589557.143244058,1852.684466516
1.905000000,587952.761165629,1826.632186573
1.910000000,587589.430708406,1829.177733570
1.915000000,587311.183375026,1824.723678832
1.920000000,584258.324304476,1810.615268819
1.925000000,581930.697234077,1809.879482382
1.930000000,577456.439171761,1805.376209996
1.935000000,580425.425137104,1794.781693758
1.940000000,581291.136007003,1794.479279737
1.945000000,580908.786325592,1795.465312762
1.950000000,576336.459169204,1789.319080957
1.955000000,576945.004484735,1779.761672777
1.960000000,579871.823257575,1789.777546901
1.965000000,583354.164430172,1788.693535179
1.970000000,581263.581564471,1784.668278094
1.975000000,581880.650745454,1782.929792520
1.980000000,585868.581871655,1778.504886183
1.985000000,588324.052321182,1782.933033080
1.990000000,588211.532399796,1793.134267179
1.995000000,588007.565617384,1786.853671701
2.000000000,597358.224855015,1794.340536053
2.005000000,592718.773052848,1813.677803747
2.010000000,595850.452511065,1806.709328408
2.015000000,599186.759031817,1801.945198630
2.020000000,599256.485103841,1824.925684341
2.025000000,604269.634188262,1812.000875345
2.030000000,609793.769739294,1830.271406906
2.035000000,606096.300334155,1842.378850261
2.040000000,611370.236698108,1843.149537411
2.045000000,610712.783875009,1856.900507479
2.050000000,613598.883995629,1858.363060441
2.055000000,615879.531375424,1873.499797786
2.060000000,613698.353561175,1877.853852360
2.065000000,616860.900275234,1878.395029049
2.070000000,616736.931492358,1877.806655216
2.075000000,624981.390687564,1886.200544981
2.080000000,623781.125135931,1902.843301957
2.085000000,626278.924519556,1899.441547114
2.090000000,625080.617510267,1917.601661673
2.095000000,629332.141675376,1919.115626738
2.100000000,629027.534733386,1935.932478816
2.105000000,631496.678216500,1941.552504624
2.110000000,636991.412771628,1937.715243847
2.115000000,635954.246649361,1944.569187776
2.120000000,636221.229079912,1953.582676130
2.125000000,630748.014678589,1952.872697185
2.130000000,630582.296043362,1943.497263487
2.135000000,637241.897841789,1947.481584252
2.140000000,638043.131818055,1950.640599012
2.145000000,628927.769208207,1967.048430401
2.150000000,634718.893491917,1959.896690835
2.155000000,630858.366276555,1964.716371696
2.160000000,631196.876858607,1972.104485724
2.165000000,627893.905261692,1954.213329072
2.170000000,628283.975186123,1964.011390692
2.175000000,629527.822578901,1969.104018287
2.180000000,624307.255857186,1961.406617064
2.185000000,623603.113820124,1953.694310748
2.190000000,621590.880605094,1944.599470405
2.195000000,618355.647883394,1947.567666828
2.200000000,616452.089871843,1943.859098529
2.205000000,615530.607096023,1932.679425591
2.210000000,612009.178967387,1931.313874860
2.215000000,613320.563678374,1911.449031526
2.220000000,611666.811581480,1902.962856052
2.225000000,604294.667385162,1897.469795646
2.230000000,600807.193558125,1899.608721206
2.235000000,598701.084347737,1885.982894240
2.240000000,595601.232170772,1871.338626480
2.245000000,591337.995752977,1884.205162895
2.250000000,592258.391119084,1869.148833884
2.255000000,588627.992728801,1853.936658000
2.260000000,582824.019695725,1860.414372931
2.265000000,582050.700758113,1838.548979268
2.270000000,577677.652898575,1832.793963180
2.275000000,573435.689793102,1823.539491930
2.280000000,572051.077939092,1819.986472115
2.285000000,573518.610714414,1807.963377650
2.290000000,573470.667006548,1795.352622192
2.295000000,568842.855714652,1784.523430878
2.300000000,567954.536433626,1778.460461209
2.305000000,567276.880298583,1765.792178915
2.310000000,564434.064351004,1771.903234441
2.315000000,561078.751945974,1757.653773513
2.320000000,558164.660593417,1765.111684753
2.325000000,559480.985317516,1753.652971711
2.330000000,557473.463293688,1732.430552346
2.335000000,558133.547317033,1736.084649620
2.340000000,559260.530736928,1731.141839376
2.345000000,555866.625724611,1731.547195207
2.350000000,556637.064469977,1723.816279942
2.355000000,560523.164980998,1725.739171442
2.360000000,558154.434709017,1725.870535294
2.365000000,554821.449461226,1723.767344983
2.370000000,557642.168475542,1709.043858006
2.375000000,560839.350993034,1720.343295210
2.380000000,558785.347801087,1716.857282296
2.385000000,556879.472109284,1719.859144860
2.390000000,558842.643305104,1717.219106377
2.395000000,561315.424434454,1731.709018064
2.400000000,561786.430086910,1717.427997257
2.405000000,567612.356949828,1731.185444790
2.410000000,565536.373646695,1734.096658509
2.415000000,562810.780045505,1729.058052357
2.420000000,564306.184823219,1736.659673369
2.425000000,565220.579064894,1739.131580374
2.430000000,569996.785111981,1754.157082152
2.435000000,574216.985977961,1749.998562789
2.440000000,572015.427282031,1748.852115789
2.445000000,576358.768277850,1763.004782924
2.450000000,575888.290382495,1769.001746552
2.455000000,579777.123553402,1773.229544210
2.460000000,578105.760631654,1767.987860146
2.465000000,580469.413025360,1793.985303739
2.470000000,584428.049360007,1794.487542691
2.475000000,584400.316905704,1796.485255173
2.480000000,586488.187543725,1802.885682001
2.485000000,591082.690859950,1810.338781811
2.490000000,594311.150786170,1806.849873038
2.495000000,591861.187461979,1823.570364402
2.500000000,590087.096741033,1830.551772385
2.505000000,597461.541125778,1822.730210476
2.510000000,595321.098646917,1826.689386461
2.515000000,594471.825684830,1836.606951758
2.520000000,597618.637629807,1853.641729173
2.525000000,599854.288680735,1847.184577616
2.530000000,597311.620156065,1856.988677986
2.535000000,596416.908589839,1849.687333370
2.540000000,597036.474780957,1845.338623858
2.545000000,596706.384173428,1852.176028984
2.550000000,595759.831078790,1864.097165867
2.555000000,591978.444688294,1867.186374402
2.560000000,594471.845800752,1849.914955087
2.565000000,595165.374412742,1849.657299444
2.570000000,590324.384506785,1857.688179997
2.575000000,589370.262425070,1851.373944246
2.580000000,592055.363546313,1859.876900296
2.585000000,585428.691606107,1851.838997578
2.590000000,585830.941960534,1863.390062979
2.595000000,584731.864278710,1843.980873465
2.600000000,586145.282093940,1832.415073684
2.605000000,585251.560339676,1836.534106025
2.610000000,581036.816543599,1829.434726630
2.615000000,573197.216214349,1831.126492522
2.620000000,575080.135842016,1829.764631697
2.625000000,573045.624418325,1821.159814917
2.630000000,573373.508455439,1821.667145449
2.635000000,570533.227489783,1806.599570054
2.640000000,567950.644683769,1802.639390489
2.645000000,566448.665913324,1791.255410257
2.650000000,565187.509398794,1785.221525399
2.655000000,564913.280670295,1779.529116046
2.660000000,557180.048875157,1791.425470917
2.665000000,555520.139426602,1770.568146535
2.670000000,550241.226577064,1753.093781981
2.675000000,551146.443932703,1757.263402393
2.680000000,551120.933849449,1744.602269083
2.685000000,551500.508018477,1739.358449795
2.690000000,549071.058720696,1724.794127384
2.695000000,545452.695438294,1719.656584619
2.700000000,541119.010922519,1712.558208422
2.705000000,542471.698776341,1702.718491985
2.710000000,539070.903377243,1705.328000716
2.715000000,532872.130413136,1696.973818381
2.720000000,534543.285872168,1698.551782748
2.725000000,535141.933844334,1680.115736845
2.730000000,530671.658398730,1680.950591975
2.735000000,529926.928679726,1673.176829871
2.740000000,533621.802666230,1670.220617236
2.745000000,531469.434640914,1667.459943703
2.750000000,530706.004631420,1664.389576952
2.755000000,527572.735072203,1656.714561273
2.760000000,536649.379063061,1662.357904273
2.765000000,532922.999201805,1639.417302210
2.770000000,529278.301808335,1654.169978332
2.775000000,533400.465557166,1654.591164192
2.780000000,529571.951958205,1650.344711474
2.785000000,533105.450039213,1664.606769931
2.790000000,528860.870595746,1654.886426172
2.795000000,533360.492154078,1650.350805233
2.800000000,536095.837688570,1668.067349741
2.805000000,535234.139674761,1653.404962276
2.810000000,532144.753830100,1656.367686759
2.815000000,540837.500297888,1651.381141738
2.820000000,536155.551954878,1654.210874582
2.825000000,536378.269363242,1656.514034321
2.830000000,541375.452159709,1659.600528427
2.835000000,539381.639179661,1671.875493587
2.840000000,544794.203470546,1666.447114667
2.845000000,542386.519482952,1682.045517618
2.850000000,543464.488398109,1679.998344245
2.855000000,544003.515946852,1690.029111097
2.860000000,549048.242898451,1692.084076529
2.865000000,542649.526199303,1691.080874093
2.870000000,552115.930776086,1706.439699960
2.875000000,550057.817358856,1699.866690330
2.880000000,553099.903531265,1710.921239781
2.885000000,553185.905935884,1730.057997511
2.890000000,551930.146884228,1719.154330442
2.895000000,553385.886497994,1727.785472481
2.900000000,553914.116488378,1718.031694891
2.905000000,556576.715813341,1739.428930458
2.910000000,559032.022464952,1746.478400833
2.915000000,554392.433740464,1733.854857608
2.920000000,557789.567262382,1755.670790771
2.925000000,560656.949445558,1743.483203453
2.930000000,561443.366063006,1743.781268250
2.935000000,556346.125331742,1754.048751055
2.940000000,559806.083396642,1755.532810207
2.945000000,561456.833947596,1754.518832719
2.950000000,559779.292878486,1753.039778585
2.955000000,558941.286638619,1761.577469933
2.960000000,557368.923070616,1758.110630907
2.965000000,553842.576095802,1752.018068813
2.970000000,558683.684950786,1757.537155550
2.975000000,552957.070041103,1748.478274888
2.980000000,557456.419459061,1762.484284658
2.985000000,554560.931819451,1754.127908093
2.990000000,556816.362561451,1762.584129075
2.995000000,553477.412116096,1751.856576990
3.000000000,553532.344291568,1754.818828229
3.005000000,552158.349007986,1744.418747441
3.010000000,548124.386168544,1746.605916709
3.015000000,548928.259085530,1734.487797564
3.020000000,545846.699527369,1736.539819747
3.025000000,544510.386503042,1734.064913681
3.030000000,543966.272021598,1734.108454984
3.035000000,539647.350617605,1733.195375568
3.040000000,541448.327134953,1709.772685314
3.045000000,540976.431076914,1708.646632555
3.050000000,534233.028504462,1711.618027150
3.055000000,535640.686974075,1697.447348292
3.060000000,531114.218107736,1696.427526752
3.065000000,530071.541672426,1688.426279165
3.070000000,529471.535394942,1681.687977936
3.075000000,525749.616278581,1685.750694880
3.080000000,525283.992910762,1678.977147251
3.085000000,523859.342634863,1669.440393369
3.090000000,523541.487154300,1657.901777136
3.095000000,516098.771245107,1657.376781678
3.100000000,518383.198348973,1647.558316665
3.105000000,518389.220169972,1645.324256826
3.110000000,515290.967671615,1632.430736623
3.115000000,515376.980082161,1629.152193075
3.120000000,514450.530962143,1624.644321506
3.125000000,511636.135070090,1627.048606632
3.130000000,514673.866540476,1605.277786951
3.135000000,512573.349087250,1618.106069677
3.140000000,506354.861027699,1611.554427276
3.145000000,505507.076865955,1605.121727736
3.150000000,509208.281433337,1591.396483765
3.155000000,507668.109329529,1604.746895549
3.160000000,511294.408183396,1596.666733988
3.165000000,506133.210160924,1589.373777830
3.170000000,505659.219220838,1589.679924784
3.175000000,500973.959278761,1583.449611555
3.180000000,505420.786109240,1597.936208205
3.185000000,503355.875895008,1592.292369200
3.190000000,503202.770666829,1587.606683739
3.195000000,510369.316480506,1587.061032269
3.200000000,509208.885546279,1585.037737019
3.205000000,508709.975527044,1595.985570902
3.210000000,505783.985495124,1572.057624895
3.215000000,509919.506531252,1577.371859570
3.220000000,507207.935220470,1592.605005328
3.225000000,509175.866494488,1584.527437484
3.230000000,514038.914424197,1595.072427519
3.235000000,508593.458005153,1592.087061401
3.240000000,513498.510277262,1601.138729284
3.245000000,514769.589481645,1597.415768629
3.250000000,514875.484739044,1590.454023097
3.255000000,515238.976496852,1619.150577570
3.260000000,514793.226623826,1608.682049769
3.265000000,514920.360671664,1620.841510435
3.270000000,519427.259964584,1623.249785658
3.275000000,525437.161945821,1625.345401743
3.280000000,520573.887128722,1626.453004373
3.285000000,517864.564300716,1628.923485973
3.290000000,519532.898849606,1620.106748792
3.295000000,522496.384248604,1632.611343947
3.300000000,523154.931508220,1653.688691013
3.305000000,522559.102920344,1645.331514172
3.310000000,524974.818545902,1636.761831497
3.315000000,524390.894981835,1656.448910741
3.320000000,527120.035981711,1659.126840814
3.325000000,525118.405312382,1656.087266073
3.330000000,526888.379409510,1657.007402625
3.335000000,523306.691800863,1658.301994250
3.340000000,528212.861893537,1663.165366055
3.345000000,530436.233155458,1672.690579214
3.350000000,527472.361830392,1669.269388016
3.355000000,527765.384462381,1678.928025584
3.360000000,525383.717936711,1670.116835490
3.365000000,528559.881722715,1676.750352658
3.370000000,529771.764904800,1674.040685511
3.375000000,525615.645681940,1670.542402913
3.380000000,524698.429087805,1676.666789646
3.385000000,527065.994258148,1674.245804405
3.390000000,523293.264594474,1668.040174426
3.395000000,521024.713203304,1666.824789832
3.400000000,521293.905061943,1664.161835239
3.405000000,519100.491969297,1660.326096866
3.410000000,521378.587861320,1664.099872964
3.415000000,517752.558904945,1657.718875225
3.420000000,517759.133158438,1668.691443874
3.425000000,514116.376092542,1671.780030374
3.430000000,514253.080465819,1649.127252977
3.435000000,512067.080080197,1641.202281738
3.440000000,509718.174177588,1651.298218763
3.445000000,509397.918600465,1637.483289830
3.450000000,508498.710584190,1643.408471593
3.455000000,509269.222082078,1627.437287072
3.460000000,511897.731540045,1627.572304842
3.465000000,507310.277895238,1607.421311138
3.470000000,502871.450912463,1605.618158926
3.475000000,500716.961389110,1599.847309704
3.480000000,499577.075395646,1590.396317095
3.485000000,497464.679429807,1587.492722673
3.490000000,502439.786831751,1595.667625501
3.495000000,494941.161360949,1600.463372178
3.500000000,492080.781319464,1580.350983508
3.505000000,491486.245003212,1576.912048698
3.510000000,488249.544958341,1576.044898946
3.515000000,491442.869976913,1566.570708586
3.520000000,490593.810368787,1556.925556267
3.525000000,490573.756184679,1558.686711149
3.530000000,486533.290746833,1557.902838799
3.535000000,482853.633334871,1553.719425600
3.540000000,484876.065540655,1551.168761718
3.545000000,486715.033590207,1533.004781126
3.550000000,487658.845436597,1549.857871741
3.555000000,483955.585385279,1546.197241107
3.560000000,486072.094133114,1536.912146292
3.565000000,482401.487045225,1525.413973745
3.570000000,479980.175483578,1517.262871714
3.575000000,481468.606498579,1518.717924499
3.580000000,480878.731697119,1527.301740550
3.585000000,484439.320891496,1513.708665484
3.590000000,479607.668117129,1524.372075087
3.595000000,483259.273836745,1515.380791213
3.600000000,482985.223846345,1521.484834011
3.605000000,482555.591042951,1519.083095893
3.610000000,485164.746742374,1530.026143074
3.615000000,485275.424768762,1511.927074110
3.620000000,481197.173914231,1528.303843168
3.625000000,485675.775360895,1529.540972146
3.630000000,485241.228179359,1518.538674225
3.635000000,486264.387309522,1507.837516444
3.640000000,485323.762103790,1519.239564732
3.645000000,487115.501971117,1527.755546456
3.650000000,488051.892224503,1529.751085131
3.655000000,488797.664733744,1527.122237908
3.660000000,488660.583013097,1528.063340357
3.665000000,487855.800470511,1538.363781160
3.670000000,488316.868115672,1541.868405484
3.675000000,493155.503183094,1544.466420749
3.680000000,488851.375104924,1543.970243361
3.685000000,491960.925841238,1548.587513915
3.690000000,494403.271747274,1553.204123959
3.695000000,492393.142949042,1552.566172623
3.700000000,490048.308855154,1555.933611945
3.705000000,491363.633514258,1556.131147198
3.710000000,493932.401837883,1566.517421630
3.715000000,496922.972698364,1568.928690567
3.720000000,496093.063160978,1558.011898775
3.725000000,496151.250471907,1574.519491039
3.730000000,491800.951283334,1575.351423105
3.735000000,494922.292498973,1574.789083183
3.740000000,497505.054796352,1577.536726812
3.745000000,494428.962281779,1568.373169667
3.750000000,496380.482010575,1563.524555460
3.755000000,497300.510391930,1584.531131624
3.760000000,497690.152190187,1586.912004175
3.765000000,493960.421826057,1583.452402023
3.770000000,496323.336589582,1578.047125680
3.775000000,496247.512396504,1582.196443447
3.780000000,494993.294198314,1594.332288865
3.785000000,491630.514073683,1587.826471499
3.790000000,496294.641898938,1580.719276473
3.795000000,494970.972908408,1594.382056477
3.800000000,497624.170002288,1577.528519943
3.805000000,494535.966224498,1576.246136852
3.810000000,493960.084715857,1580.361093029
3.815000000,492356.067798870,1569.583667696
3.820000000,493104.172637429,1565.364471053
3.825000000,486922.531782298,1569.151439562
3.830000000,484847.475352858,1576.012827958
3.835000000,488891.638306744,1561.931261606
3.840000000,484424.952485298,1571.974313829
3.845000000,482291.336288243,1564.104651541
3.850000000,483926.055503258,1557.009193674
3.855000000,480614.732713994,1550.667984744
3.860000000,483042.449381684,1565.895103146
3.865000000,482596.794855771,1544.053263596
3.870000000,481886.752117576,1530.349093100
3.875000000,477989.160447503,1544.505828417
3.880000000,478362.999091342,1538.024375511
3.885000000,476021.474404635,1523.377305423
3.890000000,475795.665228567,1533.848591205
3.895000000,475070.869043245,1509.419775643
3.900000000,472284.135186162,1518.122246009
3.905000000,471499.751782380,1504.885699097
3.910000000,471746.931167458,1505.239394075
3.915000000,464823.946630836,1503.991745972
3.920000000,471870.835024755,1502.057463535
3.925000000,465335.217685631,1485.154428915
3.930000000,462928.579856300,1507.907361242
3.935000000,465931.064910027,1489.801207825
3.940000000,459624.974915336,1488.750307117
3.945000000,464914.996258404,1481.486763030
3.950000000,463615.887209961,1466.481502457
3.955000000,461352.149609252,1476.913233788
3.960000000,460332.639079519,1470.142600655
3.965000000,466362.160964885,1467.647538155
3.970000000,460671.774878663,1468.143159368
3.975000000,458702.378472225,1470.098578466
3.980000000,459195.493603052,1454.238639817
3.985000000,457195.373867298,1468.565219625
3.990000000,455083.959363715,1461.175234317
3.995000000,456424.345644091,1451.238985066
4.000000000,458817.816063951,1447.545835507
4.005000000,459309.008385639,1454.140488670
4.010000000,463800.049132506,1454.826265619
4.015000000,458617.801362222,1460.173076850
4.020000000,456449.120252874,1453.201350488
4.025000000,458845.556915759,1449.753808102
4.030000000,460867.546401193,1452.463844080
4.035000000,459559.540438015,1456.010131824
4.040000000,462677.889243234,1449.623354172
4.045000000,460853.751973667,1458.419466342
4.050000000,459540.422624281,1458.261182185
4.055000000,458875.023744913,1449.696722440
4.060000000,460196.993587889,1455.032506326
4.065000000,463814.831612673,1467.905651822
4.070000000,461983.169332263,1458.919329381
4.075000000,460478.367405739,1464.709620677
4.080000000,468890.669396834,1461.583669085
4.085000000,467329.368960191,1481.138651375
4.090000000,461405.791958951,1478.106686504
4.095000000,465105.002163481,1472.875705474
4.100000000,469466.453957239,1475.440935771
4.105000000,466734.584229591,1489.045096311
4.110000000,467452.258354215,1489.194272621
4.115000000,466621.009722051,1485.968432738
4.120000000,468045.929833043,1491.459679759
4.125000000,469416.364607798,1490.025039564
4.130000000,466806.449149045,1490.717669180
4.135000000,467375.094237290,1489.917789119
4.140000000,470930.071652898,1500.968220023
4.145000000,465232.448287812,1502.171594379
4.150000000,467432.370350867,1493.370823406
4.155000000,464998.272652881,1506.374682941
4.160000000,468730.950402672,1505.008400899
4.165000000,470850.864473434,1493.872893839
4.170000000,466022.350847765,1501.064095090
4.175000000,465066.532614797,1496.737751385
4.180000000,465922.167218492,1501.798339598
4.185000000,469729.326059986,1498.886157604
4.190000000,467129.846960342,1508.889973101
4.195000000,465162.959408943,1508.700706868
4.200000000,466160.340544029,1506.853187375
4.205000000,468391.246641852,1492.380037056
4.210000000,463164.924986901,1491.413527118
4.215000000,469093.868569856,1496.557685527
4.220000000,464562.610848973,1489.521554816
4.225000000,464160.387867113,1478.990466470
4.230000000,462391.465026073,1492.497748798
4.235000000,458854.815220010,1486.305432584
4.240000000,463368.220720116,1485.409151538
4.245000000,461443.385813692,1491.696484759
4.250000000,456668.864932867,1484.987932244
4.255000000,457961.386990073,1476.112103792
4.260000000,458647.548203397,1487.372810327
4.265000000,455921.427352623,1485.953447609
4.270000000,453703.953752711,1464.219054222
4.275000000,457836.313336918,1483.036599071
4.280000000,450622.874314634,1458.531889430
4.285000000,452073.199299879,1455.362716544
4.290000000,449328.483988282,1465.368847690
4.295000000,448016.583360510,1459.127066446
4.300000000,447488.225455173,1444.193549528
4.305000000,449139.284032220,1458.494804067
4.310000000,446851.495534705,1438.549093609
4.315000000,447136.916955758,1444.412833123
4.320000000,446726.791081664,1442.489034520
4.325000000,444075.924425083,1427.781993909
4.330000000,443751.477931681,1437.035612955
4.335000000,447022.195032211,1425.057897973
4.340000000,445492.621286384,1419.969967914
4.345000000,439093.299057060,1404.963367036
4.350000000,440733.456529387,1423.743072290
4.355000000,439529.068617877,1412.128673469
4.360000000,437717.535783134,1410.544407759
4.365000000,439359.557917081,1410.150852171
4.370000000,441862.893370240,1407.232554163
4.375000000,438164.049129025,1397.775578629
4.380000000,440475.536454503,1400.755621707
4.385000000,440713.813973948,1406.860833800
4.390000000,434976.908099985,1393.577009109
4.395000000,432347.447694690,1388.628765341
4.400000000,433816.894987245,1404.143971774
4.405000000,435165.974214521,1395.365153382
4.410000000,437179.963432667,1387.326929658
4.415000000,434667.819624401,1385.468856970
4.420000000,436951.771769935,1396.045176295
4.425000000,438556.789446321,1397.336073777
4.430000000,438015.089413339,1392.984976801
4.435000000,437361.372745443,1384.453802966
4.440000000,435689.995366738,1390.076358867
4.445000000,438923.037372719,1396.325167203
4.450000000,436128.050725894,1380.493715298
4.455000000,436873.678664196,1400.530801794
4.460000000,437621.009890925,1401.927772487
4.465000000,436270.793552683,1387.919258976
4.470000000,440437.426627201,1399.849653456
4.475000000,435988.798667984,1410.809059064
4.480000000,439710.705815428,1406.187917798
4.485000000,439094.581440700,1405.961967749
4.490000000,441659.879220770,1396.560122164
4.495000000,442415.525785340,1406.172205358
4.500000000,442817.274429340,1416.792383588
4.505000000,441910.485268481,1406.148578877
4.510000000,439406.915733449,1417.121755436
4.515000000,442040.189390655,1412.128465617
4.520000000,442436.875948086,1415.218274106
4.525000000,440198.109558777,1419.912794820
4.530000000,440422.776557341,1407.500065284
4.535000000,442899.268972277,1419.655464574
4.540000000,440305.343038000,1405.870317039
4.545000000,441876.112116753,1415.251503022
4.550000000,441907.763220036,1412.695851084
4.555000000,442099.917518483,1430.132392223
4.560000000,442100.426253029,1422.304316767
4.565000000,441829.755698154,1432.078699740
4.570000000,448139.230307205,1425.322295269
4.575000000,439083.059090697,1424.252758442
4.580000000,441098.440336427,1421.409916057
4.585000000,439752.637004375,1428.512763485
4.590000000,443163.711520071,1417.143441901
4.595000000,445338.784176662,1430.806704113
4.600000000,438951.856385343,1430.627364775
4.605000000,439303.796632714,1423.590154913
4.610000000,438533.015549402,1433.921296751
4.615000000,443150.091153548,1416.986159336
4.620000000,434575.098787213,1423.545375180
4.625000000,438760.969074134,1429.834700697
4.630000000,437369.157515660,1423.748494614
4.635000000,437272.982175928,1418.734644436
4.640000000,434579.647804278,1413.122343794
4.645000000,436241.044781917,1408.188201121
4.650000000,436648.047617893,1421.383381022
4.655000000,432278.115645870,1404.012332253
4.660000000,432386.166926770,1402.110565106
4.665000000,433165.504653973,1402.149705263
4.670000000,431376.224348034,1404.334006452
4.675000000,431931.697348583,1410.866303945
4.680000000,427681.716971704,1401.593473918
4.685000000,433946.581174651,1407.702823377
4.690000000,430495.725987228,1389.943782326
4.695000000,427652.365970107,1392.558184643
4.700000000,428584.703778236,1402.670354963
4.705000000,425494.727436365,1389.913080687
4.710000000,424471.637520138,1381.305984659
4.715000000,421132.644977230,1381.784591289
4.720000000,421113.671105750,1379.931642835
4.725000000,423121.929042067,1377.383218687
4.730000000,420748.274908493,1372.305144921
4.735000000,421136.920895851,1356.536082709
4.740000000,422295.902147466,1355.322762613
4.745000000,418490.283703887,1362.629166923
4.750000000,416257.141644156,1367.286142512
4.755000000,420987.942208993,1352.104878660
4.760000000,421904.557014234,1348.035025116
4.765000000,421122.445106500,1354.888024024
4.770000000,420310.406169331,1356.479338954
4.775000000,416203.784335868,1361.389058534
4.780000000,415647.838884630,1340.776641223
4.785000000,417157.390469279,1351.181099666
4.790000000,414492.066289271,1348.914492684
4.795000000,416531.212412637,1343.707660219
4.800000000,415226.221287164,1329.496988478
4.805000000,414723.248226537,1337.740096679
4.810000000,415344.542855500,1331.995431454
4.815000000,411378.511156663,1343.904735658
4.820000000,413384.741080810,1341.372091335
4.825000000,413022.448902751,1338.054163909
4.830000000,416495.053968975,1324.476712628
4.835000000,409086.946883238,1333.168191883
4.840000000,416535.074223951,1335.315711279
4.845000000,415947.143489413,1336.237297742
4.850000000,413391.177513615,1333.560038667
4.855000000,414795.233099092,1341.395476064
4.860000000,416218.197492077,1327.159177770
4.865000000,413960.888797640,1330.380022952
4.870000000,416232.087512386,1336.098967302
4.875000000,418568.987132349,1338.695191519
4.880000000,416682.352087122,1337.063599509
4.885000000,416354.441550971,1337.681004569
4.890000000,414358.862071115,1338.163411873
4.895000000,417459.066516113,1336.271290527
4.900000000,417394.769132738,1344.641959249
4.905000000,419351.020713062,1339.954715938
4.910000000,415212.589164308,1349.204963450
4.915000000,413027.657304511,1341.618843932
4.920000000,420173.969337169,1346.965439135
4.925000000,420304.004391619,1347.667624499
4.930000000,415015.511298137,1343.886196850
4.935000000,421010.708329696,1345.375747853
4.940000000,419830.060909653,1358.004405771
4.945000000,415106.322899014,1363.529036718
4.950000000,416644.753245808,1346.214476946
4.955000000,417921.570365293,1355.049930719
4.960000000,418774.255413119,1365.675384374
4.965000000,417901.366209138,1354.205803260
4.970000000,414816.521840149,1350.054270535
4.975000000,419476.957532048,1370.748068473
4.980000000,417482.143180539,1357.963302280
4.985000000,418209.351425701,1358.901074011
4.990000000,418781.862719769,1354.130666780
4.995000000,418156.130041516,1350.771538621
5.000000000,415682.352349087,1343.864350928
5.005000000,417131.776699889,1359.572229733
5.010000000,420420.390826844,1358.683688337
5.015000000,415810.469732141,1357.547221971
5.020000000,423279.240170723,1352.034545775
5.025000000,415033.456424509,1361.271761961
5.030000000,418395.630629401,1361.018773725
5.035000000,415420.693795941,1350.040128571
5.040000000,413544.836023877,1342.822690712
5.045000000,415611.582648830,1359.494514381
5.050000000,412310.894095815,1351.734647898
5.055000000,414430.914094923,1352.480819298
5.060000000,412234.078994907,1334.694020429
5.065000000,410387.735220512,1334.948899045
5.070000000,408462.680580202,1345.630672025
5.075000000,407113.163543985,1332.551368577
5.080000000,407063.310006735,1344.012092979
5.085000000,406821.883071043,1335.588840315
5.090000000,406838.321601086,1332.264398305
5.095000000,407173.479893620,1321.896729534
5.100000000,407082.251506920,1324.564822829
5.105000000,400824.147102325,1323.487042351
5.110000000,402365.332966477,1330.662496748
5.115000000,403977.626001419,1330.705067992
5.120000000,406746.240243858,1322.142888608
5.125000000,397758.585458269,1306.478681280
5.130000000,400973.276859175,1318.363578176
5.135000000,399274.886596640,1316.838023457
5.140000000,399378.700125844,1296.736531002
5.145000000,399303.617567552,1309.137650669
5.150000000,398629.375906353,1299.759785196
5.155000000,397958.891206804,1305.012326844
5.160000000,397721.946390591,1301.039255105
5.165000000,395688.880552400,1310.473853947
5.170000000,394956.333390769,1292.025110137
5.175000000,395657.273262344,1288.496079077
5.180000000,391673.323996144,1281.976142811
5.185000000,396892.554738026,1287.949140691
5.190000000,397272.669173386,1290.914758274
5.195000000,394505.568113336,1286.606497940
5.200000000,395707.492870122,1282.109925750
5.205000000,394259.203714624,1275.846914999
5.210000000,390219.863013822,1288.109782979
5.215000000,393446.068801281,1279.123225042
5.220000000,393232.480942112,1278.456198596
5.225000000,392392.608543300,1281.814917272
5.230000000,393367.948090877,1273.669166833
5.235000000,394916.736968619,1278.900576244
5.240000000,395595.031714627,1271.292946377
5.245000000,392232.764299461,1276.968496180
5.250000000,395750.226076020,1265.096576857
5.255000000,393330.438607657,1277.772391140
5.260000000,392026.076042896,1262.453413512
5.265000000,393376.029111107,1277.993008313
5.270000000,395346.206162671,1283.110782334
5.275000000,395059.452122608,1278.619627941
5.280000000,395716.529781378,1285.477455509
5.285000000,395048.043809091,1280.186487501
5.290000000,391772.264902759,1270.166974444
5.295000000,394697.143780890,1282.279433446
5.300000000,394422.600620969,1279.829883545
5.305000000,394003.033195851,1268.896651032
5.310000000,393443.476620459,1274.824783751
